File,Category,Subcategory,Content
2021-08-22.txt,Social criticism,Technology in society,"idecioed to start my own podcast because, apparently, any idiot can figure, out how to do one
all t need is a tiny bit of help with the teach nical stuff,
do you plan to use a. condenser microphone?
because if you do, youth need phantom power to polarize its transducer element.
and make sure you use a deesser you dont sound like a snake,
toont know what any of that means,
how do idiot figure out how to all of that?
they usually. ask me for a tiny bit of help
"
2021-08-23.txt,Corporate mood,Absurd corporate projects,"the epsilon variant virus has become sentient and is calling for humans to surrender b
. . age its terms are that we must build it a robot body the size of greenland so it can rule earth
experts say face masks will stop it
"
2021-08-24.txt,Corporate mood,Group dynamics,"can you eoit your technical analysis down to one page?
sure, all just replace my superb analysis with a bunch of generic bullet points.
that safety s good...
"
2021-08-25.txt,Corporate mood,Corporate hierarchy,"is it my imagination or is there a lack of diversity amongst senior engineers?
ill promote you to senior engineer if you promise to never mention this to the press,
did you just blackmatl yourself? and youll have a private office.
"
2021-08-26.txt,Corporate mood,Corporate hierarchy,"get got promoted to senior engineer because i told my boss there want much diversity in those positions.
come to think of it there isn much diversity in senior management either.
all promote you to vicepresident if you never say that to another
"
2021-08-27.txt,Corporate mood,Office politics,"it mentioned to the board of directors that there has never been any diversity in the ceo position so they made me
t diont even ask for the job i tust made an observation, and they panicked.
bowsit my peer? it hurts all over
"
2021-08-28.txt,Corporate mood,Group dynamics,"wa love being the new come of the company.
being a ceo is the easiest job in the company, and m only doing half of it
best of all you are grossly overpaid.
"
2021-08-29.txt,Corporate mood,Office politics,"may t see a copy of our netuiork maintenance contract?
your not
have a. legitimate business need
itdoesnt matter because your not authorized.
okay, who is in charge of author izing access?
you need an access
fill out. an online. request
im not author ized to tell you
"
2021-08-30.txt,General humor,Humor based on puns and absurd situations,"ldont trust the experts when it comes to my health, i do
for example i recently learned t.can cure my gout by sprinkling the ashes of a dead squirrel on a rose bush.
maybe you shouldnt do your olin research. why not its working great
"
2021-08-31.txt,General humor,Comical and paradoxical situations,"would you like to go to lunch with me? hy
no, tate yesterday.
rshoup ,anof hate the probably restaurant just walk st walk you never pentioned, ut
"
2021-09-01.txt,Corporate mood,Office politics,"did you get my notes on improving your slide deck?
yes, it seems as if you didn look at the slide deck and just googled generic feedback but spelleo it
your first note said search instead for general feedback?
"
2021-09-02.txt,Corporate mood,Group dynamics,"t need to take two months of medical leave to deal with my low selfesteem. an
that the most pathetic thing t have ever heard.
nou t need three months.
"
2021-09-03.txt,Corporate mood,Group dynamics,"hey, dick, t need a favor can you get me the latest usage
no. a favor would require some kind of human connection between us, and t only know you as a digital image on my screen
we work for the same company. your basically an emost to me.
"
2021-09-04.txt,Corporate mood,Office politics,"were assigning you a workplace nemesis to make your job a sense less nightmare.
i thought that happened organically.
you thought it was a coincidence that every employee has a nemesis? now t feel dumb,
"
2021-09-05.txt,General humor,Comical and paradoxical situations,"t.upgraded our robot with a wokeness chip
nous he can spot injustice anywhere,


of course we do! where do you think baby robots come from?
they come from, our factory in texas. here a picture of you being assembled.
well tt appears tam a soulless automaton.
tm afraid to ask what this implies. for my afterlife. it rhymes, with gunkyard.
"
2021-09-06.txt,Technology and engineering,Technological problems,"i did a study on the relationship between my vacation days and our stock price.
as you can see, they rise over the years in a highly correlated way
are you using mis leading your saying
"
2021-09-07.txt,Social criticism,Technology in society,"ot built an pp that makes fake graphs so you can win any argument.
a a ue ced or pa zz . a e of
bo you have a source for your claim that gravity is caused by pollution?
"
2021-09-08.txt,Corporate mood,Office politics,"my life has been so much better since i started making up my oljn data for every
how much better? getter.
wow! t should try that. youll
"
2021-09-09.txt,Corporate mood,Corporate hierarchy,"would you prefer that t complete the assignments you gave me, or should it do something useful instead?
i want you to do the useful things i told you to do.
in that are you case, t trying must be to tell done. me some thing?
"
2021-09-10.txt,Social criticism,Business management,"sometimes twonder you mean what its like to being a be you leader?
t mean having a compost pit in my skull instead of a brain
now its your turn to grunt something. hmph!
"
2021-09-11.txt,Corporate mood,Group dynamics,".t accomplished nothing this week because t was taking a class to increase my technical skills. fh ud be
seoin fact since my... first day of work i havent accomplished a single thing. but t dio gain alot of technical skills,
tf t ever decide to do something useful, imagine how ready all be
"
2021-09-12.txt,Recurring characters,The lazy employee,"have two weeks. of vacation t need to use by year end
should t take and inconvenient and expensive trip to someplace ive already seen in photos and videos?
or should t hang around at home feeling useless, and bored?
maybe you could volunteer to help the less fortunate.
that the less fortunate because theyre all happier. than t am
knee you need the to make yout things you dont want to do.
that not a bad idea. are there any. other benefits of marriage
yes, for example youll never need to wonder tf you have any mator character flaws.
"
